seed,scenario,policy,sku,placed_day,arrival_day,expiry_day,received_kg
0,base,half_logged,SAUSAGE-C,201,202,210,39
0,base,half_logged,SAUSAGE-C,202,203,211,11
0,base,half_logged,SAUSAGE-C,203,206,214,17
0,base,half_logged,SAUSAGE-C,205,206,214,72
0,base,half_logged,SAUSAGE-C,204,207,215,29
0,base,half_logged,SAUSAGE-C,206,207,215,13
0,base,half_logged,SAUSAGE-C,207,208,216,30
0,base,half_logged,SAUSAGE-C,208,209,217,16
0,base,half_logged,SAUSAGE-C,209,210,218,15
0,base,half_logged,SAUSAGE-C,210,211,219,18
0,base,half_logged,SAUSAGE-C,211,212,220,23
0,base,half_logged,SAUSAGE-C,212,213,221,43
0,base,half_logged,SAUSAGE-C,213,214,222,40
0,base,half_logged,SAUSAGE-C,214,215,223,52
0,base,half_logged,SAUSAGE-C,215,216,224,23
0,base,half_logged,SAUSAGE-C,216,217,225,19
0,base,half_logged,SAUSAGE-C,217,218,226,15
0,base,half_logged,SAUSAGE-C,218,219,227,24
0,base,half_logged,SAUSAGE-C,220,221,229,26
0,base,half_logged,SAUSAGE-C,219,222,230,20
0,base,half_logged,SAUSAGE-C,221,222,230,34
0,base,half_logged,SAUSAGE-C,222,223,231,12
0,base,half_logged,SAUSAGE-C,224,225,233,10
0,base,half_logged,SAUSAGE-C,223,226,234,34
0,base,half_logged,SAUSAGE-C,225,226,234,22
0,base,half_logged,SAUSAGE-C,226,227,235,12
0,base,half_logged,SAUSAGE-C,227,228,236,53
0,base,half_logged,SAUSAGE-C,228,229,237,13
0,base,half_logged,SAUSAGE-C,230,231,239,20
0,base,half_logged,SAUSAGE-C,229,232,240,50
0,base,half_logged,SAUSAGE-C,232,233,241,26
0,base,half_logged,SAUSAGE-C,231,234,242,24
0,base,half_logged,SAUSAGE-C,233,234,242,10
0,base,half_logged,SAUSAGE-C,234,235,243,43
0,base,half_logged,SAUSAGE-C,235,236,244,27
0,base,half_logged,SAUSAGE-C,236,237,245,26
0,base,half_logged,SAUSAGE-C,237,238,246,9
0,base,half_logged,SAUSAGE-C,238,239,247,16
0,base,half_logged,SPECIAL-D,0,1,5,31
0,base,half_logged,SPECIAL-D,2,3,7,1
0,base,half_logged,SPECIAL-D,3,4,8,14
0,base,half_logged,SPECIAL-D,4,5,9,11
0,base,half_logged,SPECIAL-D,5,6,10,26
0,base,half_logged,SPECIAL-D,6,7,11,2
0,base,half_logged,SPECIAL-D,7,8,12,17
0,base,half_logged,SPECIAL-D,9,10,14,14
0,base,half_logged,SPECIAL-D,8,11,15,10
0,base,half_logged,SPECIAL-D,10,11,15,4
0,base,half_logged,SPECIAL-D,11,12,16,7
0,base,half_logged,SPECIAL-D,12,13,17,19
0,base,half_logged,SPECIAL-D,13,14,18,7
0,base,half_logged,SPECIAL-D,14,15,19,9
0,base,half_logged,SPECIAL-D,15,16,20,2
0,base,half_logged,SPECIAL-D,16,17,21,6
0,base,half_logged,SPECIAL-D,17,18,22,20
0,base,half_logged,SPECIAL-D,18,19,23,7
0,base,half_logged,SPECIAL-D,19,20,24,10
0,base,half_logged,SPECIAL-D,20,21,25,8
0,base,half_logged,SPECIAL-D,21,22,26,4
0,base,half_logged,SPECIAL-D,22,23,27,11
0,base,half_logged,SPECIAL-D,23,26,30,9
0,base,half_logged,SPECIAL-D,25,26,30,10
0,base,half_logged,SPECIAL-D,24,27,31,12
0,base,half_logged,SPECIAL-D,26,27,31,16
0,base,half_logged,SPECIAL-D,27,28,32,4
0,base,half_logged,SPECIAL-D,28,29,33,4
0,base,half_logged,SPECIAL-D,29,30,34,10
0,base,half_logged,SPECIAL-D,30,31,35,9
0,base,half_logged,SPECIAL-D,31,32,36,13
0,base,half_logged,SPECIAL-D,33,34,38,12
0,base,half_logged,SPECIAL-D,32,35,39,9
0,base,half_logged,SPECIAL-D,34,35,39,12
0,base,half_logged,SPECIAL-D,35,36,40,4
0,base,half_logged,SPECIAL-D,36,37,41,14
0,base,half_logged,SPECIAL-D,37,38,42,7
0,base,half_logged,SPECIAL-D,38,39,43,12
0,base,half_logged,SPECIAL-D,39,40,44,9
0,base,half_logged,SPECIAL-D,40,41,45,6
0,base,half_logged,SPECIAL-D,42,43,47,8
0,base,half_logged,SPECIAL-D,41,44,48,5
0,base,half_logged,SPECIAL-D,44,45,49,16
0,base,half_logged,SPECIAL-D,43,46,50,9
0,base,half_logged,SPECIAL-D,46,47,51,9
0,base,half_logged,SPECIAL-D,45,48,52,10
0,base,half_logged,SPECIAL-D,47,48,52,10
0,base,half_logged,SPECIAL-D,48,49,53,9
0,base,half_logged,SPECIAL-D,49,50,54,9
0,base,half_logged,SPECIAL-D,50,51,55,7
0,base,half_logged,SPECIAL-D,51,52,56,7
0,base,half_logged,SPECIAL-D,52,53,57,13
0,base,half_logged,SPECIAL-D,53,54,58,8
0,base,half_logged,SPECIAL-D,55,56,60,9
0,base,half_logged,SPECIAL-D,54,57,61,8
0,base,half_logged,SPECIAL-D,56,57,61,10
0,base,half_logged,SPECIAL-D,58,59,63,5
0,base,half_logged,SPECIAL-D,57,60,64,13
0,base,half_logged,SPECIAL-D,60,61,65,11
0,base,half_logged,SPECIAL-D,59,62,66,5
0,base,half_logged,SPECIAL-D,61,62,66,19
0,base,half_logged,SPECIAL-D,62,63,67,4
0,base,half_logged,SPECIAL-D,63,64,68,6
0,base,half_logged,SPECIAL-D,64,65,69,9
0,base,half_logged,SPECIAL-D,65,66,70,6
0,base,half_logged,SPECIAL-D,66,67,71,14
0,base,half_logged,SPECIAL-D,67,68,72,6
0,base,half_logged,SPECIAL-D,68,69,73,8
0,base,half_logged,SPECIAL-D,69,70,74,3
0,base,half_logged,SPECIAL-D,70,71,75,8
0,base,half_logged,SPECIAL-D,71,72,76,16
0,base,half_logged,SPECIAL-D,72,73,77,6
0,base,half_logged,SPECIAL-D,73,74,78,4
0,base,half_logged,SPECIAL-D,74,75,79,11
0,base,half_logged,SPECIAL-D,75,76,80,8
0,base,half_logged,SPECIAL-D,76,77,81,6
0,base,half_logged,SPECIAL-D,77,78,82,10
0,base,half_logged,SPECIAL-D,78,79,83,10
0,base,half_logged,SPECIAL-D,80,81,85,2
0,base,half_logged,SPECIAL-D,79,82,86,9
0,base,half_logged,SPECIAL-D,81,82,86,7
0,base,half_logged,SPECIAL-D,83,84,88,12
0,base,half_logged,SPECIAL-D,82,85,89,8
0,base,half_logged,SPECIAL-D,84,85,89,7
0,base,half_logged,SPECIAL-D,86,87,91,10
0,base,half_logged,SPECIAL-D,85,88,92,3
0,base,half_logged,SPECIAL-D,88,89,93,5
0,base,half_logged,SPECIAL-D,87,90,94,6
0,base,half_logged,SPECIAL-D,89,90,94,23
0,base,half_logged,SPECIAL-D,90,91,95,6
0,base,half_logged,SPECIAL-D,91,92,96,5
0,base,half_logged,SPECIAL-D,92,93,97,8
0,base,half_logged,SPECIAL-D,93,94,98,4
0,base,half_logged,SPECIAL-D,95,96,100,15
0,base,half_logged,SPECIAL-D,94,97,101,13
0,base,half_logged,SPECIAL-D,96,97,101,4
0,base,half_logged,SPECIAL-D,97,98,102,7
0,base,half_logged,SPECIAL-D,98,99,103,13
0,base,half_logged,SPECIAL-D,100,101,105,7
0,base,half_logged,SPECIAL-D,99,102,106,5
0,base,half_logged,SPECIAL-D,101,102,106,12
0,base,half_logged,SPECIAL-D,102,103,107,8
0,base,half_logged,SPECIAL-D,103,104,108,14
0,base,half_logged,SPECIAL-D,104,105,109,13
0,base,half_logged,SPECIAL-D,105,106,110,8
0,base,half_logged,SPECIAL-D,106,107,111,5
0,base,half_logged,SPECIAL-D,107,108,112,13
0,base,half_logged,SPECIAL-D,108,109,113,10
0,base,half_logged,SPECIAL-D,109,110,114,10
0,base,half_logged,SPECIAL-D,111,112,116,4
0,base,half_logged,SPECIAL-D,110,113,117,20
0,base,half_logged,SPECIAL-D,113,114,118,4
0,base,half_logged,SPECIAL-D,112,115,119,16
0,base,half_logged,SPECIAL-D,114,117,121,8
0,base,half_logged,SPECIAL-D,116,117,121,9
0,base,half_logged,SPECIAL-D,115,118,122,6
0,base,half_logged,SPECIAL-D,117,118,122,6
0,base,half_logged,SPECIAL-D,118,119,123,7
0,base,half_logged,SPECIAL-D,119,120,124,4
0,base,half_logged,SPECIAL-D,120,121,125,15
0,base,half_logged,SPECIAL-D,121,122,126,12
0,base,half_logged,SPECIAL-D,122,123,127,8
0,base,half_logged,SPECIAL-D,123,124,128,9
0,base,half_logged,SPECIAL-D,124,125,129,6
0,base,half_logged,SPECIAL-D,126,127,131,10
0,base,half_logged,SPECIAL-D,125,128,132,11
0,base,half_logged,SPECIAL-D,127,128,132,15
0,base,half_logged,SPECIAL-D,128,129,133,19
0,base,half_logged,SPECIAL-D,129,130,134,11
0,base,half_logged,SPECIAL-D,130,131,135,12
0,base,half_logged,SPECIAL-D,132,133,137,4
0,base,half_logged,SPECIAL-D,131,134,138,17
0,base,half_logged,SPECIAL-D,133,134,138,10
0,base,half_logged,SPECIAL-D,135,136,140,6
0,base,half_logged,SPECIAL-D,134,137,141,11
0,base,half_logged,SPECIAL-D,137,138,142,27
0,base,half_logged,SPECIAL-D,136,139,143,15
0,base,half_logged,SPECIAL-D,138,139,143,14
0,base,half_logged,SPECIAL-D,139,140,144,9
0,base,half_logged,SPECIAL-D,140,141,145,12
0,base,half_logged,SPECIAL-D,141,142,146,9
0,base,half_logged,SPECIAL-D,142,143,147,19
0,base,half_logged,SPECIAL-D,143,144,148,3
0,base,half_logged,SPECIAL-D,145,146,150,13
0,base,half_logged,SPECIAL-D,144,147,151,11
0,base,half_logged,SPECIAL-D,146,147,151,5
0,base,half_logged,SPECIAL-D,147,148,152,19
0,base,half_logged,SPECIAL-D,148,149,153,26
0,base,half_logged,SPECIAL-D,149,150,154,8
0,base,half_logged,SPECIAL-D,150,151,155,6
0,base,half_logged,SPECIAL-D,151,152,156,12
0,base,half_logged,SPECIAL-D,152,153,157,11
0,base,half_logged,SPECIAL-D,153,154,158,17
0,base,half_logged,SPECIAL-D,155,156,160,10
0,base,half_logged,SPECIAL-D,154,157,161,8
0,base,half_logged,SPECIAL-D,156,157,161,5
0,base,half_logged,SPECIAL-D,157,158,162,10
0,base,half_logged,SPECIAL-D,158,159,163,23
0,base,half_logged,SPECIAL-D,159,160,164,13
0,base,half_logged,SPECIAL-D,160,161,165,28
0,base,half_logged,SPECIAL-D,161,162,166,16
0,base,half_logged,SPECIAL-D,162,163,167,6
0,base,half_logged,SPECIAL-D,163,164,168,13
0,base,half_logged,SPECIAL-D,164,165,169,24
0,base,half_logged,SPECIAL-D,165,166,170,7
0,base,half_logged,SPECIAL-D,166,167,171,10
0,base,half_logged,SPECIAL-D,167,168,172,5
0,base,half_logged,SPECIAL-D,168,169,173,18
0,base,half_logged,SPECIAL-D,169,170,174,20
0,base,half_logged,SPECIAL-D,170,171,175,9
0,base,half_logged,SPECIAL-D,171,172,176,9
0,base,half_logged,SPECIAL-D,172,173,177,13
0,base,half_logged,SPECIAL-D,173,174,178,21
0,base,half_logged,SPECIAL-D,174,175,179,8
0,base,half_logged,SPECIAL-D,175,176,180,6
0,base,half_logged,SPECIAL-D,176,177,181,4
0,base,half_logged,SPECIAL-D,177,178,182,17
0,base,half_logged,SPECIAL-D,178,179,183,26
0,base,half_logged,SPECIAL-D,179,180,184,10
0,base,half_logged,SPECIAL-D,180,181,185,10
0,base,half_logged,SPECIAL-D,181,182,186,4
0,base,half_logged,SPECIAL-D,182,183,187,4
0,base,half_logged,SPECIAL-D,183,184,188,32
0,base,half_logged,SPECIAL-D,184,185,189,15
0,base,half_logged,SPECIAL-D,185,186,190,6
0,base,half_logged,SPECIAL-D,186,187,191,14
0,base,half_logged,SPECIAL-D,187,188,192,10
0,base,half_logged,SPECIAL-D,188,189,193,16
0,base,half_logged,SPECIAL-D,189,190,194,5
0,base,half_logged,SPECIAL-D,190,191,195,4
0,base,half_logged,SPECIAL-D,191,192,196,11
0,base,half_logged,SPECIAL-D,193,194,198,10
0,base,half_logged,SPECIAL-D,192,195,199,26
0,base,half_logged,SPECIAL-D,194,195,199,7
0,base,half_logged,SPECIAL-D,195,196,200,6
0,base,half_logged,SPECIAL-D,196,197,201,9
0,base,half_logged,SPECIAL-D,198,199,203,9
0,base,half_logged,SPECIAL-D,197,200,204,8
0,base,half_logged,SPECIAL-D,199,200,204,17
0,base,half_logged,SPECIAL-D,200,201,205,6
0,base,half_logged,SPECIAL-D,202,203,207,3
0,base,half_logged,SPECIAL-D,201,204,208,11
0,base,half_logged,SPECIAL-D,203,204,208,8
0,base,half_logged,SPECIAL-D,204,205,209,25
0,base,half_logged,SPECIAL-D,205,206,210,11
0,base,half_logged,SPECIAL-D,206,207,211,7
0,base,half_logged,SPECIAL-D,207,208,212,16
0,base,half_logged,SPECIAL-D,208,209,213,10
0,base,half_logged,SPECIAL-D,210,211,215,7
0,base,half_logged,SPECIAL-D,209,212,216,8
0,base,half_logged,SPECIAL-D,211,212,216,6
0,base,half_logged,SPECIAL-D,212,213,217,20
0,base,half_logged,SPECIAL-D,214,215,219,10
0,base,half_logged,SPECIAL-D,213,216,220,11
0,base,half_logged,SPECIAL-D,215,216,220,16
0,base,half_logged,SPECIAL-D,217,218,222,30
0,base,half_logged,SPECIAL-D,216,219,223,7
0,base,half_logged,SPECIAL-D,218,219,223,4
0,base,half_logged,SPECIAL-D,219,220,224,9
0,base,half_logged,SPECIAL-D,220,221,225,15
0,base,half_logged,SPECIAL-D,221,222,226,11
0,base,half_logged,SPECIAL-D,222,223,227,13
0,base,half_logged,SPECIAL-D,223,224,228,10
0,base,half_logged,SPECIAL-D,224,225,229,10
0,base,half_logged,SPECIAL-D,225,226,230,8
0,base,half_logged,SPECIAL-D,226,227,231,11
0,base,half_logged,SPECIAL-D,227,228,232,14
0,base,half_logged,SPECIAL-D,228,229,233,17
0,base,half_logged,SPECIAL-D,229,230,234,13
0,base,half_logged,SPECIAL-D,231,232,236,13
0,base,half_logged,SPECIAL-D,230,233,237,8
0,base,half_logged,SPECIAL-D,232,233,237,5
0,base,half_logged,SPECIAL-D,234,235,239,18
0,base,half_logged,SPECIAL-D,233,236,240,12
0,base,half_logged,SPECIAL-D,236,237,241,8
0,base,half_logged,SPECIAL-D,235,238,242,3
0,base,half_logged,SPECIAL-D,237,238,242,7
0,base,half_logged,SPECIAL-D,238,239,243,15
0,base,all_logged,BEEF-A,1,2,8,146
0,base,all_logged,BEEF-A,0,3,9,130
0,base,all_logged,BEEF-A,2,5,11,2
0,base,all_logged,BEEF-A,4,5,11,53
0,base,all_logged,BEEF-A,3,6,12,32
0,base,all_logged,BEEF-A,5,6,12,14
0,base,all_logged,BEEF-A,7,8,14,33
0,base,all_logged,BEEF-A,6,9,15,28
0,base,all_logged,BEEF-A,8,9,15,18
0,base,all_logged,BEEF-A,9,10,16,28
0,base,all_logged,BEEF-A,10,11,17,14
0,base,all_logged,BEEF-A,11,12,18,56
0,base,all_logged,BEEF-A,12,13,19,46
0,base,all_logged,BEEF-A,13,14,20,54
0,base,all_logged,BEEF-A,15,16,22,11
0,base,all_logged,BEEF-A,14,17,23,30
0,base,all_logged,BEEF-A,16,17,23,68
0,base,all_logged,BEEF-A,17,18,24,26
0,base,all_logged,BEEF-A,18,19,25,76
0,base,all_logged,BEEF-A,19,20,26,67
0,base,all_logged,BEEF-A,20,21,27,22
0,base,all_logged,BEEF-A,21,22,28,48
0,base,all_logged,BEEF-A,22,23,29,41
0,base,all_logged,BEEF-A,24,25,31,26
0,base,all_logged,BEEF-A,23,26,32,37
0,base,all_logged,BEEF-A,25,26,32,54
0,base,all_logged,BEEF-A,27,28,34,34
0,base,all_logged,BEEF-A,26,29,35,37
0,base,all_logged,BEEF-A,28,29,35,51
0,base,all_logged,BEEF-A,29,30,36,22
0,base,all_logged,BEEF-A,30,31,37,31
0,base,all_logged,BEEF-A,31,32,38,32
0,base,all_logged,BEEF-A,32,33,39,31
0,base,all_logged,BEEF-A,33,34,40,60
0,base,all_logged,BEEF-A,34,35,41,39
0,base,all_logged,BEEF-A,36,37,43,27
0,base,all_logged,BEEF-A,35,38,44,16
0,base,all_logged,BEEF-A,37,38,44,22
0,base,all_logged,BEEF-A,39,40,46,31
0,base,all_logged,BEEF-A,38,41,47,60
0,base,all_logged,BEEF-A,40,41,47,57
0,base,all_logged,BEEF-A,41,42,48,41
0,base,all_logged,BEEF-A,42,43,49,47
0,base,all_logged,BEEF-A,44,45,51,50
0,base,all_logged,BEEF-A,43,46,52,53
0,base,all_logged,BEEF-A,46,47,53,42
0,base,all_logged,BEEF-A,45,48,54,58
0,base,all_logged,BEEF-A,47,48,54,115
0,base,all_logged,BEEF-A,48,49,55,19
0,base,all_logged,BEEF-A,50,51,57,44
0,base,all_logged,BEEF-A,49,52,58,50
0,base,all_logged,BEEF-A,51,52,58,33
0,base,all_logged,BEEF-A,53,54,60,47
0,base,all_logged,BEEF-A,52,55,61,51
0,base,all_logged,BEEF-A,54,55,61,31
0,base,all_logged,BEEF-A,55,56,62,30
0,base,all_logged,BEEF-A,56,57,63,46
0,base,all_logged,BEEF-A,57,58,64,49
0,base,all_logged,BEEF-A,58,59,65,23
0,base,all_logged,BEEF-A,59,60,66,39
0,base,all_logged,BEEF-A,60,61,67,57
0,base,all_logged,BEEF-A,61,62,68,51
0,base,all_logged,BEEF-A,63,64,70,43
0,base,all_logged,BEEF-A,62,65,71,23
0,base,all_logged,BEEF-A,64,65,71,26
0,base,all_logged,BEEF-A,65,66,72,44
0,base,all_logged,BEEF-A,66,67,73,27
0,base,all_logged,BEEF-A,67,68,74,46
0,base,all_logged,BEEF-A,68,69,75,44
0,base,all_logged,BEEF-A,69,70,76,14
0,base,all_logged,BEEF-A,70,71,77,48
0,base,all_logged,BEEF-A,71,72,78,50
0,base,all_logged,BEEF-A,72,73,79,69
0,base,all_logged,BEEF-A,73,74,80,34
0,base,all_logged,BEEF-A,74,75,81,37
0,base,all_logged,BEEF-A,75,76,82,47
0,base,all_logged,BEEF-A,76,77,83,50
0,base,all_logged,BEEF-A,77,78,84,29
0,base,all_logged,BEEF-A,78,79,85,25
0,base,all_logged,BEEF-A,79,80,86,59
0,base,all_logged,BEEF-A,80,81,87,86
0,base,all_logged,BEEF-A,81,82,88,22
0,base,all_logged,BEEF-A,82,83,89,37
0,base,all_logged,BEEF-A,83,84,90,37
0,base,all_logged,BEEF-A,84,85,91,68
0,base,all_logged,BEEF-A,85,86,92,27
0,base,all_logged,BEEF-A,86,87,93,43
0,base,all_logged,BEEF-A,87,88,94,56
0,base,all_logged,BEEF-A,89,90,96,47
0,base,all_logged,BEEF-A,88,91,97,49
0,base,all_logged,BEEF-A,90,91,97,18
0,base,all_logged,BEEF-A,91,92,98,35
0,base,all_logged,BEEF-A,92,93,99,62
0,base,all_logged,BEEF-A,94,95,101,47
0,base,all_logged,BEEF-A,93,96,102,44
0,base,all_logged,BEEF-A,96,97,103,58
0,base,all_logged,BEEF-A,95,98,104,41
0,base,all_logged,BEEF-A,97,98,104,16
0,base,all_logged,BEEF-A,98,99,105,26
0,base,all_logged,BEEF-A,99,100,106,22
0,base,all_logged,BEEF-A,100,101,107,116
0,base,all_logged,BEEF-A,101,102,108,47
0,base,all_logged,BEEF-A,102,103,109,56
0,base,all_logged,BEEF-A,103,104,110,63
0,base,all_logged,BEEF-A,104,105,111,13
0,base,all_logged,BEEF-A,105,106,112,22
0,base,all_logged,BEEF-A,106,107,113,62
0,base,all_logged,BEEF-A,107,108,114,26
0,base,all_logged,BEEF-A,109,110,116,29
0,base,all_logged,BEEF-A,108,111,117,78
0,base,all_logged,BEEF-A,110,111,117,49
0,base,all_logged,BEEF-A,111,112,118,27
0,base,all_logged,BEEF-A,113,114,120,15
0,base,all_logged,BEEF-A,112,115,121,63
0,base,all_logged,BEEF-A,114,115,121,38
0,base,all_logged,BEEF-A,115,116,122,34
0,base,all_logged,BEEF-A,117,118,124,98
0,base,all_logged,BEEF-A,116,119,125,75
0,base,all_logged,BEEF-A,118,119,125,36
0,base,all_logged,BEEF-A,119,120,126,27
0,base,all_logged,BEEF-A,120,121,127,36
0,base,all_logged,BEEF-A,121,122,128,82
0,base,all_logged,BEEF-A,123,124,130,90
0,base,all_logged,BEEF-A,122,125,131,48
0,base,all_logged,BEEF-A,124,125,131,86
0,base,all_logged,BEEF-A,125,126,132,27
0,base,all_logged,BEEF-A,126,127,133,163
0,base,all_logged,BEEF-A,127,128,134,41
0,base,all_logged,BEEF-A,128,129,135,21
0,base,all_logged,BEEF-A,129,130,136,63
0,base,all_logged,BEEF-A,130,131,137,83
0,base,all_logged,BEEF-A,131,132,138,45
0,base,all_logged,BEEF-A,132,133,139,36
0,base,all_logged,BEEF-A,133,134,140,37
0,base,all_logged,BEEF-A,134,135,141,22
0,base,all_logged,BEEF-A,135,136,142,66
0,base,all_logged,BEEF-A,136,137,143,69
0,base,all_logged,BEEF-A,137,138,144,130
0,base,all_logged,BEEF-A,139,140,146,121
0,base,all_logged,BEEF-A,138,141,147,103
0,base,all_logged,BEEF-A,140,141,147,21
0,base,all_logged,BEEF-A,141,142,148,31
0,base,all_logged,BEEF-A,142,143,149,70
0,base,all_logged,BEEF-A,143,144,150,60
0,base,all_logged,BEEF-A,144,145,151,80
0,base,all_logged,BEEF-A,145,146,152,63
0,base,all_logged,BEEF-A,146,147,153,42
0,base,all_logged,BEEF-A,147,148,154,68
0,base,all_logged,BEEF-A,148,149,155,39
0,base,all_logged,BEEF-A,149,150,156,22
0,base,all_logged,BEEF-A,150,151,157,27
0,base,all_logged,BEEF-A,151,152,158,68
0,base,all_logged,BEEF-A,152,153,159,65
0,base,all_logged,BEEF-A,153,154,160,25
0,base,all_logged,BEEF-A,155,156,162,110
0,base,all_logged,BEEF-A,154,157,163,117
0,base,all_logged,BEEF-A,156,157,163,43
0,base,all_logged,BEEF-A,157,158,164,25
0,base,all_logged,BEEF-A,158,159,165,54
0,base,all_logged,BEEF-A,159,160,166,82
0,base,all_logged,BEEF-A,160,161,167,42
0,base,all_logged,BEEF-A,162,163,169,39
0,base,all_logged,BEEF-A,161,164,170,85
0,base,all_logged,BEEF-A,163,164,170,50
0,base,all_logged,BEEF-A,164,165,171,73
0,base,all_logged,BEEF-A,165,166,172,53
0,base,all_logged,BEEF-A,166,167,173,64
0,base,all_logged,BEEF-A,167,168,174,29
0,base,all_logged,BEEF-A,168,169,175,36
0,base,all_logged,BEEF-A,169,170,176,50
0,base,all_logged,BEEF-A,170,171,177,37
0,base,all_logged,BEEF-A,171,172,178,65
0,base,all_logged,BEEF-A,173,174,180,111
0,base,all_logged,BEEF-A,172,175,181,97
0,base,all_logged,BEEF-A,174,175,181,28
0,base,all_logged,BEEF-A,175,176,182,42
0,base,all_logged,BEEF-A,176,177,183,46
0,base,all_logged,BEEF-A,178,179,185,99
0,base,all_logged,BEEF-A,177,180,186,38
0,base,all_logged,BEEF-A,179,180,186,56
0,base,all_logged,BEEF-A,180,181,187,197
0,base,all_logged,BEEF-A,181,182,188,32
0,base,all_logged,BEEF-A,183,184,190,60
0,base,all_logged,BEEF-A,182,185,191,45
0,base,all_logged,BEEF-A,184,185,191,50
0,base,all_logged,BEEF-A,185,186,192,68
0,base,all_logged,BEEF-A,187,188,194,60
0,base,all_logged,BEEF-A,186,189,195,56
0,base,all_logged,BEEF-A,188,189,195,27
0,base,all_logged,BEEF-A,189,190,196,26
0,base,all_logged,BEEF-A,190,191,197,30
0,base,all_logged,BEEF-A,191,194,200,62
0,base,all_logged,BEEF-A,193,194,200,98
0,base,all_logged,BEEF-A,192,195,201,72
0,base,all_logged,BEEF-A,194,195,201,79
0,base,all_logged,BEEF-A,195,196,202,21
0,base,all_logged,BEEF-A,196,197,203,34
0,base,all_logged,BEEF-A,197,198,204,51
0,base,all_logged,BEEF-A,198,199,205,94
0,base,all_logged,BEEF-A,199,200,206,62
0,base,all_logged,BEEF-A,200,201,207,109
0,base,all_logged,BEEF-A,201,202,208,140
0,base,all_logged,BEEF-A,202,203,209,25
0,base,all_logged,BEEF-A,203,204,210,30
0,base,all_logged,BEEF-A,204,205,211,67
0,base,all_logged,BEEF-A,205,206,212,57
0,base,all_logged,BEEF-A,206,207,213,71
0,base,all_logged,BEEF-A,207,208,214,137
0,base,all_logged,BEEF-A,208,209,215,77
0,base,all_logged,BEEF-A,209,210,216,31
0,base,all_logged,BEEF-A,211,212,218,29
0,base,all_logged,BEEF-A,210,213,219,21
0,base,all_logged,BEEF-A,213,214,220,44
0,base,all_logged,BEEF-A,212,215,221,31
0,base,all_logged,BEEF-A,214,215,221,82
0,base,all_logged,BEEF-A,215,216,222,137
0,base,all_logged,BEEF-A,216,217,223,24
0,base,all_logged,BEEF-A,217,218,224,80
0,base,all_logged,BEEF-A,218,219,225,39
0,base,all_logged,BEEF-A,219,220,226,60
0,base,all_logged,BEEF-A,221,222,228,46
0,base,all_logged,BEEF-A,220,223,229,44
0,base,all_logged,BEEF-A,222,223,229,83
0,base,all_logged,BEEF-A,223,224,230,55
0,base,all_logged,BEEF-A,224,225,231,38
0,base,all_logged,BEEF-A,225,226,232,50
0,base,all_logged,BEEF-A,226,227,233,39
0,base,all_logged,BEEF-A,228,229,235,61
0,base,all_logged,BEEF-A,227,230,236,85
0,base,all_logged,BEEF-A,229,230,236,38
0,base,all_logged,BEEF-A,230,231,237,18
0,base,all_logged,BEEF-A,231,232,238,103
0,base,all_logged,BEEF-A,232,235,241,38
0,base,all_logged,BEEF-A,233,236,242,151
0,base,all_logged,BEEF-A,235,236,242,48
0,base,all_logged,BEEF-A,234,237,243,34
0,base,all_logged,BEEF-A,236,237,243,41
0,base,all_logged,BEEF-A,237,238,244,49
0,base,all_logged,CHICKEN-B,1,2,7,7
0,base,all_logged,CHICKEN-B,0,3,8,101
0,base,all_logged,CHICKEN-B,2,3,8,73
0,base,all_logged,CHICKEN-B,3,4,9,92
0,base,all_logged,CHICKEN-B,4,5,10,20
0,base,all_logged,CHICKEN-B,5,6,11,69
0,base,all_logged,CHICKEN-B,6,7,12,14
0,base,all_logged,CHICKEN-B,7,8,13,74
0,base,all_logged,CHICKEN-B,8,9,14,17
0,base,all_logged,CHICKEN-B,9,10,15,4
0,base,all_logged,CHICKEN-B,10,11,16,17
0,base,all_logged,CHICKEN-B,11,12,17,72
0,base,all_logged,CHICKEN-B,13,14,19,38
0,base,all_logged,CHICKEN-B,12,15,20,57
0,base,all_logged,CHICKEN-B,14,15,20,54
0,base,all_logged,CHICKEN-B,16,17,22,16
0,base,all_logged,CHICKEN-B,15,18,23,57
0,base,all_logged,CHICKEN-B,17,18,23,1
0,base,all_logged,CHICKEN-B,18,19,24,64
0,base,all_logged,CHICKEN-B,19,20,25,31
0,base,all_logged,CHICKEN-B,21,22,27,49
0,base,all_logged,CHICKEN-B,20,23,28,36
0,base,all_logged,CHICKEN-B,22,23,28,27
0,base,all_logged,CHICKEN-B,24,25,30,47
0,base,all_logged,CHICKEN-B,23,26,31,33
0,base,all_logged,CHICKEN-B,25,26,31,48
0,base,all_logged,CHICKEN-B,26,27,32,49
0,base,all_logged,CHICKEN-B,27,28,33,66
0,base,all_logged,CHICKEN-B,28,31,36,36
0,base,all_logged,CHICKEN-B,30,31,36,36
0,base,all_logged,CHICKEN-B,29,32,37,45
0,base,all_logged,CHICKEN-B,31,32,37,61
0,base,all_logged,CHICKEN-B,33,34,39,44
0,base,all_logged,CHICKEN-B,32,35,40,26
0,base,all_logged,CHICKEN-B,34,35,40,38
0,base,all_logged,CHICKEN-B,35,36,41,27
0,base,all_logged,CHICKEN-B,36,37,42,30
0,base,all_logged,CHICKEN-B,37,38,43,34
0,base,all_logged,CHICKEN-B,38,39,44,34
